"houseCode","title","rentYuanPerMonth","district","businessArea","community","area","orientation","layout","floor","tags","brand","maintenance","detailUrl","coverUrl","photoCount","photoStatus","photoUrls","photoError","listPageUrl","page","collectedAt"
"BJ2070451054155137024","整租·南沙滩小区 2室1厅 南/北","6800","朝阳区","南沙滩","南沙滩小区","52.90㎡","南 北","2室1厅1卫","高楼层 （6层）","自营|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2070451054155137024.html","https://ke-image.ljcdn.com/lease-image/house/31ce8cbe7cfca2d0cf44642120eef829.jpeg.250x182.jpg","7","multi","https://ke-image.ljcdn.com/lease-image/house/31ce8cbe7cfca2d0cf44642120eef829.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/0dda4b07b2f3a5da2cf9288d8792096e.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/b45e656608f9f3489ccd0943839851bd.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/ed84b95bde854266f4fb3a6d7a9b0824.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/c500969d061781dbdadd96f075db1e77.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/54a2bef1fb0e5cf7440f92ac1e20ae30.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/baa1be02167010f94daa750be7347ac5.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2032380314520649728","整租·华源冠军城 2室1厅 南/北","9200","朝阳区","南沙滩","华源冠军城","88.00㎡","南 北","2室1厅1卫","低楼层 （25层）","自营|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2032380314520649728.html","https://ke-image.ljcdn.com/lease-image/house/bb9f43e5-839a-4ef6-9a3f-c91ba9fa1dfc.jpg.250x182.jpg","18","multi","https://ke-image.ljcdn.com/lease-image/house/bb9f43e5-839a-4ef6-9a3f-c91ba9fa1dfc.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/e788b9c2-1d5d-41aa-bdf6-8af41093828e.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/41c6f29e-4cbb-48af-9a6b-25657bf8ee75.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/0ed674ba-65de-462c-b206-dd4eda50de3a.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/96fe2e48-284b-4c01-a185-c01856135694.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/d1b209d6-3522-43ad-847e-d024fe43d62e.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/81174a65-40e5-4b0f-8385-23f1a8a46550.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3897f5a1-ec3e-4889-8509-b883d978368d.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/25589b85-e5c9-4ab3-ac1d-c7f06f953cb9.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/685499dd-acca-4539-a787-54455215ff99.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/70fabede-96c5-427d-b1e5-a5025254beb5.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/5829604a-803b-4662-a7fe-6d309892d9c4.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/cf7005c7-0247-42e4-b749-9646448f981e.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/2275482e-1088-4218-a1cd-974a437e48b2.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/202b0833-75eb-415f-8ed6-a4628dd75575.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/aaa68315-f30b-4195-a16a-dbf6c64dcdd6.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/812537fe-1592-402e-849d-3cc141721732.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/f0f67fef-96c9-4ddb-a900-ac5f2bdeb020.jpg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ1877003050913103872","整租·二里庄北里 3室1厅 南/北","7800","海淀区","二里庄","二里庄北里","73.20㎡","南 北","3室1厅1卫","低楼层 （6层）","自营|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ1877003050913103872.html","https://ke-image.ljcdn.com/lease-image/house/b68d58cb-ecae-4cf8-b9b1-ee90cf7cfe21.jpg.250x182.jpg","16","multi","https://ke-image.ljcdn.com/lease-image/house/b68d58cb-ecae-4cf8-b9b1-ee90cf7cfe21.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/4efd12be-0478-4a3c-9df2-5ffaba9757f8.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/d20dba68-5626-4a3b-97c3-2e0bb8e38552.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/9491705b-60ef-4bb5-bb88-3ef714e0ae84.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/1d8046f40a604706f0eede6ba8dbb256.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/ccbad0cc-d48a-44d0-810a-e2644c546d09.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/924732c8-2ccd-4bd3-be95-1ed092d1cecf.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/71d7697e-e060-43a1-b96b-16cff3dd8987.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/2e17d6d9-a677-4281-9f48-263730ce45a7.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/5b200910-be7f-4ff2-a826-3484a6d9a544.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/d2cd6dd9-20f7-4b00-8b8a-887b630a9423.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/9ffe0f53-42de-4afd-bea2-a7bcdda91f6c.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/be688dac-6091-4ee0-8916-d1580ef78a95.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/5f30b68a-2324-4304-908b-68dc8ac484c4.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/65b46582-1de5-4d6d-9e51-2adad5526cb8.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/69ca358a-babe-4163-85c9-a2c7553dc9bb.jpg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2067142141783572480","整租·北沙滩小区 2室1厅 南/北","6300","朝阳区","奥林匹克公园","北沙滩小区","56.04㎡","南 北","2室1厅1卫","中楼层 （6层）","自营|新上|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2067142141783572480.html","https://ke-image.ljcdn.com/lease-image/house/f6f3d41f99ba9d3dab3a349238940894.jpeg.250x182.jpg","13","multi","https://ke-image.ljcdn.com/lease-image/house/f6f3d41f99ba9d3dab3a349238940894.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3bb649dfd685bab19dec83665428fc7f.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/d8f04726b2389bdaf2b4fe3a24a20eb8.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/292ea9a907ddc84fc6bd0c31247ddb65.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/842e44565ad8801a5aa0c29f531e03cb.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/1fe129145e9fa831ede28bad347774e5.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/7f219468f62a497a51242a42bffa5029.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/356cba6e6a03a0d1ff2065ed6f707eb8.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/cf66e2023eb72a4f54fc294b40870c99.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/f6463478d9cac8d15ba22b66bbe1bcf2.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/9de28ad1ea1f23104bc618b2e2ea7e10.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/abe44dd182364f2ca38d029b856db6b2.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/ab99092ee0a0b9093ab8ffb77dd0b4b4.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2191115557170839552","整租·南沙滩小区 2室1厅 南","6200","朝阳区","南沙滩","南沙滩小区","58.58㎡","南","2室1厅1卫","高楼层 （6层）","自营|近地铁|集中供暖|押一付一|随时看房|首次出租","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2191115557170839552.html","https://ke-image.ljcdn.com/lease-image/house/8958f4128e10edb472a0614e7e9b3066.jpeg.250x182.jpg","12","multi","https://ke-image.ljcdn.com/lease-image/house/8958f4128e10edb472a0614e7e9b3066.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/6b74fc2588008092c9c4206a157e0ab5.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/d678370be0b3920b44bcfb170d2e3686.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/334214368a90e70dc58828697def16d8.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/aa7687d1b3f2f630b30212a7d058867d.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/cf352294dc0510ec1b781f1017065097.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/622fa1cb5a0f8e9fe386a597fae779a8.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3d79b47e97aafba8c7bc7eab4a949b41.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/58a9734313961698531f7f63637bb5ee.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3f2eb3412469b9e852292bad1cf986d1.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/cf170c3fc92d5bf1b0e916700e451d96.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/534829e9737f31a37b675ea7be3018a5.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2137534152939929600","整租·南沙滩小区 2室1厅 南/西","6670","朝阳区","南沙滩","南沙滩小区","49.74㎡","南 西","2室1厅1卫","低楼层 （6层）","自营|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2137534152939929600.html","https://ke-image.ljcdn.com/lease-image/house/a674365d5b2f81b87621e28d43afbaf7.jpeg.250x182.jpg","9","multi","https://ke-image.ljcdn.com/lease-image/house/a674365d5b2f81b87621e28d43afbaf7.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/850628db1897fb4b7d1ddec5717bb664.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/5b944fea30481d328fafe2f5c20f2f6e.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/1a1d8e6ce4b5db681796c895ff55a90c.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/28d65f95e91393fe0256264109b2a06f.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/aa9134766b77c28b93c1d00eed1f679c.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/f9c1c1e96ff59d29511b89bd870348fc.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/a9c12fb9a0f29e3e98670823269d7eb9.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/298b68c3935b52a3a912d977951026d9.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2189022515475513344","整租·南沙滩小区 3室1厅 南/北","6200","朝阳区","南沙滩","南沙滩小区","60.38㎡","南 北","3室1厅1卫","高楼层 （6层）","自营|近地铁|集中供暖|押一付一|随时看房|首次出租","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2189022515475513344.html","https://ke-image.ljcdn.com/lease-image/house/c981313d40f201ad9954365432d1476a.jpeg.250x182.jpg","13","multi","https://ke-image.ljcdn.com/lease-image/house/c981313d40f201ad9954365432d1476a.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/93eafa880f8ebffc071ac932a008f55c.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/7dcd568151a0d2b59cca8f35c69af39a.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/bfdc0de068df692eaed5809a32728348.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/833492edde7b772c15f97e9c25614790.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/9f5461d835216ed24c61fc2442963a47.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/2ec9ce06d8e2280bc080097c6c98164e.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/83551963fb5919400495d39301b8bc98.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/e3b8dbb34a9a1bdedc23611b7e940faf.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/da028c280827532d96d66a661b687841.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/5f1d9067f2f7997de4c5b415090ff324.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/35bbed75d95aea5ffc14744e88a3a19f.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/d6ff0cec6bc8af6884e7dbfcc98b2cb8.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2102422416134242304","整租·北沙滩小区 2室1厅 东","6600","朝阳区","奥林匹克公园","北沙滩小区","71.00㎡","东","2室1厅1卫","高楼层 （18层）","自营|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2102422416134242304.html","https://ke-image.ljcdn.com/lease-image/house/2bf620e15c57265fa118483e1ba4c82f.jpeg.250x182.jpg","9","multi","https://ke-image.ljcdn.com/lease-image/house/2bf620e15c57265fa118483e1ba4c82f.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/93f917c762f4e5a4bee39e0ef004a1b2.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/7894a6ff-b64c-4056-8a93-43118e906b4c.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/185e42ba-0e6a-47d9-b522-ce562789321a.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/4a1cde27-0b30-4eb9-b722-059edc291f53.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/67bee322a46bc1181faac69fea3188b4.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/7a7627dc-ca3d-485a-9796-863f32519dff.jpg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/1fa9daa2ef0b404ef3d749d095744c45.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/8fcfd7c4444266def3fdef4a374bfc32.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2194382458667925504","整租·北沙滩小区 2室1厅 东北","6600","朝阳区","奥林匹克公园","北沙滩小区","71.58㎡","东北","2室1厅1卫","中楼层 （18层）","自营|新上|近地铁|精装|集中供暖|押一付一|随时看房|首次出租","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2194382458667925504.html","https://ke-image.ljcdn.com/lease-image/house/c2b92e2ec334989553de7ec2a7c83f59.jpeg.250x182.jpg","10","multi","https://ke-image.ljcdn.com/lease-image/house/34af6b25e1e6f346d80d6b32a4a873ed.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/ecbcadc672a6228afb879ec901e99e1e.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/597176e6245b9a2b279ec68b08e2d734.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/a0a1732b81bb254505ebf2ca3c29d333.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/c2b92e2ec334989553de7ec2a7c83f59.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/05c27878d2a0912b14d8b0f5afbcf7e9.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/60d290af019c412987764fb39946baae.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/e158f39230fa87623805cc69e7be6c87.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/937105083c35501ebfae3d5ded1c342d.jpeg.780x439.jpg|https://ke-image.ljcdn.com/110000-frame/9a7cfc88-8605-4606-aff3-0562f4f85b2c0.jpg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ1930192102562463744","整租·北沙滩小区 3室1厅 南/北","7600","朝阳区","奥林匹克公园","北沙滩小区","58.11㎡","南 北","3室1厅1卫","高楼层 （5层）","自营|近地铁|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ1930192102562463744.html","https://ke-image.ljcdn.com/lease-image/house/b0f588321e324328a680872c5e10fd1e.jpeg.250x182.jpg","9","multi","https://ke-image.ljcdn.com/lease-image/house/b0f588321e324328a680872c5e10fd1e.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/eb0855042c3a6b3e8487ac28ba949795.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/6800fecf084eb1b9ca5bed310fdf495c.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/13c9be9abdabaff8993883f1f0538875.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/7ffde2a4fd22c5952e352c53e6f88667.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/4b2fff93039fa89889d6f317ac9eca5f.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/f5088b3c011d7dcb2fc33f1bb8fdd700.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/03ebcaa21ee8237451a7eed6099a6099.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/95829f74-d6b9-4215-aae4-483e696473d8.png.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2075951258245529600","整租·二里庄北里 3室1厅 南/北","7560","海淀区","二里庄","二里庄北里","71.80㎡","南 北","3室1厅1卫","高楼层 （6层）","自营|新上|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2075951258245529600.html","https://ke-image.ljcdn.com/lease-image/house/c203e1740c9302cef17cacf0e994bd03.jpeg.250x182.jpg","13","multi","https://ke-image.ljcdn.com/lease-image/house/c203e1740c9302cef17cacf0e994bd03.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/36937f09b138feef4b672a7bf8f081bf.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/ff98625b26ec32559396b9dd8abe31cd.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/89540d330c6544c9b9c5648a2cf305b6.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/2cd232323d5381d81ec078832d16867e.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/16113f76a72e45277a8f1bdfef689297.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3963833186f8750b312f2e5eed282951.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/21ff7c8bd3fb83666889607aa4d3a35b.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/2f9ed956e11ca06a5e0b9a404c7bbe28.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/da011679f31d1e4c93ce090382327f87.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/1236585381f6fd229ae6ebe072177a2a.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3387623754f67ba70d0c96403ec07d38.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/28d15565b08bef54f1cf546f4b42dbca.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2150242410779639808","整租·二里庄小区 2室1厅 南","6800","海淀区","二里庄","二里庄小区","52.90㎡","南","2室1厅1卫","低楼层 （6层）","自营|新上|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2150242410779639808.html","https://ke-image.ljcdn.com/lease-image/house/1154fc260d5e16472d8c61212b06497f.jpeg.250x182.jpg","7","multi","https://ke-image.ljcdn.com/lease-image/house/1154fc260d5e16472d8c61212b06497f.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/7916d7bf6046c7c5ac6c14d8b22a018a.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/b2df94c938eb57b9fe731899e0ca883e.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/dfcb8e20547f6e272fb913692229032f.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/208827c63842f58ee661d0d6bc5c536d.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/0a9a9df0d383b2143f36b60b36903915.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/b400ed5ee5d9b939079a03a062183215.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ1920740991711576064","整租·北沙滩小区 2室1厅 南/北","6500","朝阳区","奥林匹克公园","北沙滩小区","58.70㎡","南 北","2室1厅1卫","中楼层 （5层）","自营|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ1920740991711576064.html","https://ke-image.ljcdn.com/lease-image/house/2802bd4fed76a53aaefcef4c2f8d8c32.jpeg.250x182.jpg","11","multi","https://ke-image.ljcdn.com/lease-image/house/2802bd4fed76a53aaefcef4c2f8d8c32.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/2fd1883974c0f7fdf2446c8dfa74a49a.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/737861781655830abcda3d5500fdc714.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/6bba07c248631f16aaddb0fa5ef6e9b9.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/4b2d0a631a2f9b34969cb6cef4bd67b9.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/ccc88bc989cb81494156f658c0b96979.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/464d178bdf1c4a89671c9279ae523895.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/53f0bebbb790dba8f7e02bb038589c84.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/5506f4e4d9b8e752275be57f7ac3bd91.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/c52e86809bea3bfca7818ff995151f87.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3f0569f8260fbda1a171df68b31a1daa.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2155638869993717760","整租·双泉堡甲2号院 3室1厅 南/北","5500","朝阳区","奥林匹克公园","双泉堡甲2号院","75.88㎡","南 北","3室1厅1卫","中楼层 （5层）","自营|近地铁|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2155638869993717760.html","https://ke-image.ljcdn.com/lease-image/house/a13d65c19caf322bbbc3c5303c209943.jpeg.250x182.jpg","10","multi","https://ke-image.ljcdn.com/lease-image/house/a13d65c19caf322bbbc3c5303c209943.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3eeaae592546821a391a4b9b9bd0c444.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/afe33a4493bd3918087c2f97dcbe0611.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/20af56f09befbe46a82a99db8fc12c53.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/eb730bf50fd9554c401abf857300167b.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/211e9d9efa5d44d1a3b3a7c79a2c441d.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/3a5ffa37d5fd16ef5f88ba086e2e1eee.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/69f4ea39b5964b85f29249271b4ee013.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/1301744737e4245340b6d66b70d5cd1d.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/836bdf70d2029cb3ebc9d30921e8e4ac.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
"BJ2065736670602330112","整租·南沙滩小区 2室1厅 南/北","7000","朝阳区","南沙滩","南沙滩小区","52.90㎡","南 北","2室1厅1卫","高楼层 （6层）","自营|近地铁|精装|集中供暖|押一付一|随时看房","贝壳优选","今天维护","https://bj.zu.ke.com/zufang/BJ2065736670602330112.html","https://ke-image.ljcdn.com/lease-image/house/0921e20b4ca130bb989ef6a48c82e5b0.jpeg.250x182.jpg","5","multi","https://ke-image.ljcdn.com/lease-image/house/0921e20b4ca130bb989ef6a48c82e5b0.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/57abeca5ef6e8594096ffeed17ab6948.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/4b1bd123bbaf54295f38ab4edaef2edb.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/5eda4499926dd48881d92c76386da9d7.jpeg.780x439.jpg|https://ke-image.ljcdn.com/lease-image/house/60208716c3bff01bdd2837ab4e613711.jpeg.780x439.jpg",,"https://bj.zu.ke.com/ditiezufang/li43143633s46538455/pg2rt200600000001l1l2/","2","2026/8/23 17:05:27"
